Id,SalePrice
2658,58222.630401933915
2718,80258.03788998374
2414,147611.7550294574
1989,65908.16310940532
625,99945.93839354604
333,43934.04381433851
1327,48114.268157395534
858,74143.95436825347
95,110779.94128190284
1568,77640.61578080291
2482,105395.5716883894
1364,65568.9789002731
2584,75442.92962977977
818,138639.98318135808
2673,99515.20300695975
2089,78782.66529719636
1297,83812.19910972088
790,50632.02692094026
2616,90200.62773920735
720,135141.09375432553
222,90175.3605579728
557,53722.023933622986
1148,111516.94399461453
2766,86579.04327672382
534,122609.30518392404
1452,53590.40161823365
630,69786.82378590864
2648,75825.65572687401
125,101753.58022309432
1904,7171.1576292729005
1670,37623.98345442326
756,31656.76819183398
717,132377.98519156245
1032,87706.17112960108
852,143279.17295311904
1731,115237.75274780346
2639,59579.283523865975
2071,9124.289368139696
1267,79719.11930643243
1851,113596.7108969125
567,103891.78131564171
2439,148496.3942281074
1898,77415.31751374179
647,86491.78255950194
2256,137205.46570418484
979,66155.94234444713
1444,142969.20836517587
2485,54882.367832360556
157,58564.14375344128
88,54247.390323003056
2003,47792.94221422798
186,115343.50324958842
1425,161019.54006397282
2695,69918.65096596931
738,64180.099271445535
395,88230.95117552893
1353,79910.14367344975
1878,71858.80013630504
390,92244.03925076977
1456,141229.85077674896
1103,160886.88264789665
1387,50370.42100358824
2070,92404.41024932929
1199,93647.07275126153
2479,109250.30162131984
501,171885.7646785759
2362,40527.95986739418
1718,132261.40289581055
2188,47013.737391541596
1483,132302.16384193383
2557,33886.69481593254
437,195424.97781401058
2224,94466.79047549283
1628,136843.12819201092
397,69963.20941626374
587,110424.29167693993
2182,266461.70682239684
971,77109.27469027461
2611,79199.39305886358
1887,36311.232821177226
2399,227301.73791587353
2148,141906.23553352384
304,61217.072211604565
1997,89332.37491407932
2817,50926.39736401173
1431,125913.01993678941
427,195172.61301380477
263,53615.470485541504
598,108302.26057091402
2895,144774.52153025812
687,72071.86911061034
1822,73762.32856571581
2191,40847.73644410295
179,70483.84891755483
1009,147215.86793641385
2010,57669.21177100763
1991,88367.7939411517
1411,78455.44781317061
1721,159318.7191590583
1144,116064.94835684355
593,137126.78951577086
575,190360.90653691778
1249,94350.28855495539
1604,60261.73281605728
1064,241337.8546691672
1923,84545.89509353752
1988,63128.83451271162
2325,114276.78744447709
114,98007.86844763975
2700,71674.97759663733
217,41426.71341616893
343,105466.79418587172
386,150322.14477840706
2005,48138.578697401914
2908,76815.34075840621
1814,138512.42477311613
2446,251064.68051320163
208,81135.18169322936
1679,63378.46458674385
822,222117.82848157827
6,119547.64437600912
1781,229213.52075746283
2397,194614.26306049305
2340,194014.41843709245
