Id,SalePrice
2658,144169.8919608352
2718,120461.96558343149
2414,218768.75796221758
1989,116084.2465898939
625,183552.05070961828
333,88705.41042456879
1327,99829.72212250237
858,149184.60195864635
95,171995.33735175012
1568,162917.71271963237
2482,161440.45486272065
1364,116365.26385442392
2584,147999.5943619391
818,313228.02786054695
2673,154737.67274704517
2089,128143.24098110331
1297,154822.18285743514
790,110016.21649785871
2616,205596.6070401738
720,195337.33792081263
222,146778.70220835914
557,133761.02903906137
1148,196048.13417139454
2766,182922.34497058397
534,194062.94278073346
1452,121169.06813075485
630,134224.51473953118
2648,113520.753321084
125,143020.61199106547
1904,63720.13297036126
1670,110015.8861067124
756,80860.18654652416
717,213839.1622933343
1032,161596.82026987022
852,205441.4602360673
1731,177973.88710325537
2639,129937.7422027024
2071,88647.21627675433
1267,114730.79381832683
1851,177830.1480634927
567,166331.23329493924
2439,211010.37963386092
1898,144966.29691051648
647,168671.27585143727
2256,206293.64399939025
979,99759.92109694185
1444,209801.004254747
2485,122712.05501725528
157,130606.87785308968
88,134376.72182658434
2003,110266.15120413642
186,150974.7201843338
1425,254749.12573395122
2695,120485.59525403539
738,111326.04864198358
395,144216.61772013857
1353,170917.8041825445
1878,152753.42240540628
390,158124.79155663878
1456,226654.6267010438
1103,321685.11143132887
1387,131500.10111493868
2070,168120.11659090617
1199,179455.2352867045
2479,173080.55951351364
501,306937.52539680136
2362,94026.76448569738
1718,177052.954328422
2188,87980.2753347846
1483,148866.09734082833
2557,84199.71636707164
437,420649.779392499
2224,186337.02340679697
1628,174465.39302864854
397,128991.32238453129
587,200857.45441298548
2182,728067.7087782724
971,178113.44389656978
2611,155271.1249925364
1887,98273.16716393697
2399,377798.6028363005
2148,196054.75747310778
304,118388.16733058366
1997,134535.75662373577
2817,116550.58961428428
1431,199101.4832192715
427,347296.2832010841
263,124743.39472255787
598,158411.3975117404
2895,234509.22237828973
687,138727.73123899038
1822,135354.9840221314
2191,104900.57721065577
179,121702.57238965746
1009,207350.50862644968
2010,129185.91488463113
1991,138659.55572770577
1411,151685.42276338075
1721,220707.1124568682
1144,184325.80911941428
593,222666.25378040443
575,313632.57846204715
1249,167200.5452177472
1604,124264.04412854793
1064,574810.9447567528
1923,158651.84739683731
1988,99699.78558362919
2325,180795.57186091304
114,172776.89573013375
2700,159237.8545962252
217,147423.9773717898
343,169443.51358562504
386,231690.85386059046
2005,107115.95144148497
2908,156781.47175450533
1814,238307.30264904187
2446,633463.4326567926
208,143484.6327588075
1679,113415.49888207641
822,369348.68067084183
6,203271.52135481665
1781,405300.4337227248
2397,272913.1787769561
2340,363588.61027055874
1618,166073.82628897237
2843,114400.25319863833
1061,384720.70356208086
2786,122405.76645934128
1935,140559.22890491848
1341,119073.89457005009
521,267496.35529312864
2136,125436.30257260808
996,198241.70091474976
227,151643.52783109577
135,161313.43747325437
1167,156948.20600667194
294,234439.76714416436
1776,181717.32369810258
540,171292.991906411
1717,181050.16567975184
2303,128151.63421381972
116,176532.86475822577
127,124324.3422729339
1371,130866.3234833547
1014,159956.05680727016
1507,111276.04412161176
702,133261.21021867057
750,142398.86671343082
261,144288.41229575613
1559,67395.41948043076
577,245556.76600615153
2812,196459.8398936557
2080,150634.18749378878
1368,109495.48346380926
2376,128544.10937486567
659,113749.83940223328
1235,138118.55141083302
332,69169.05785230554
1917,145635.21856295815
2094,271187.05702954845
1460,263476.7652674686
1471,200959.23325618147
1509,131160.7119457208
1922,146926.2310018586
433,595609.3628766453
460,267054.30687630747
1116,243914.52448789054
1137,160440.4345537259
53,161701.35264168488
2354,254710.76444328798
1475,182352.8863767039
1761,531221.0665596758
842,150364.55665323208
2739,228332.42329627328
2509,155484.72446617883
1007,199960.63427452024
2610,172940.87950563367
1952,116457.44663680073
2719,160728.41830927393
2921,89460.35331405108
1966,144674.65823811997
292,108501.05491572067
1204,193571.17360055633
1829,259960.23962618984
2419,184568.4041313181
391,146017.84303968056
798,120325.57642928576
481,192382.69163975876
193,192603.86302763104
555,118267.28952922439
899,61099.06735735502
2357,184353.62394554494
328,123670.69731635772
1356,125990.04165391585
1154,119580.53415017616
1730,161692.5361427499
2249,143465.197178446
1119,265625.9898608881
2856,154758.0129350002
1394,139448.86679242432
2587,125653.30911205885
61,330886.9010510151
2661,207773.37999204948
2711,131048.33353089807
1147,185308.14915689093
757,117394.61527000305
2623,86599.70412741382
2378,133941.59646556096
1413,147799.4178441281
1722,212090.29270354786
1112,210269.72898197512
1623,199719.64005011963
1201,185743.75201860323
1513,117158.14197571165
957,282827.51741318987
1171,254657.74681659992
1145,196634.39230120115
2726,274406.2300458447
703,152172.97057977496
760,99582.59870998551
1964,135882.1672600256
2512,160118.56086151648
159,125886.47674893872
1281,162546.81533863652
468,178876.62436027927
290,123477.62403843507
665,100447.91893479947
1463,280760.960653878
1792,217687.55283953887
923,128414.47745941604
500,256728.75835635024
1408,203283.61543286362
331,75292.14772894181
170,118251.3374398403
2192,97013.58847120896
2571,358042.8399277836
2314,189420.5358043225
2647,107040.54193384027
422,539349.9191581598
2457,417178.63644839573
1838,197333.98014872783
2805,246201.2053313295
1645,142709.9139911418
1711,291304.87780305365
2825,261093.43300038914
322,349058.7462226763
2103,257454.05687492888
342,122951.21398836849
600,110615.85052224378
488,191990.09369821646
1725,271254.9896251745
2246,282270.0885401031
2847,155205.8170298359
806,232929.3023034383
530,216300.93489171233
963,178039.47725914093
2678,93283.62088186892
171,104332.2016808115
2401,547553.5660490857
805,239764.43987800475
2259,247966.48001621888
1748,181570.9650781402
1361,135131.77869590418
1677,116397.06384974153
1406,159596.2986617394
2322,279816.30784600636
688,144120.07678258003
143,149979.52063849685
804,213564.97793285592
1214,155941.1179537524
2828,134390.2918375659
1999,192023.479703239
2467,199307.5536585424
2665,150104.33205475175
1538,397046.2776415902
398,112359.33766683812
2822,125974.07888405865
2157,142599.74772435788
1856,184913.9072238677
1269,104261.65204637923
2570,121413.18879700557
2320,236695.89047789245
1517,118002.89987042292
2304,135160.43382162027
1312,112180.01178229543
2012,130378.14549460869
506,270226.1965349546
2865,225627.71420886277
2367,101008.04011549913
554,59378.265685227794
238,135694.42312113734
1954,124675.57915393688
2488,122456.95804267244
2291,80767.70688624584
1969,103024.00644990515
2725,167775.0982165568
1482,148866.09734082833
2763,198396.49669102853
503,250502.931661379
1584,249250.02011645245
1531,122919.42089242353
2210,151109.18142889667
459,364248.68469582783
556,133285.38758118352
1347,150446.41934345916
1290,82763.60498926003
1388,93767.12837982977
1571,246481.59391550825
2754,189716.4981763673
765,131311.59040764565
2494,125806.61866873469
2870,234674.47332825462
7,205329.81196893982
1114,236480.47905533298
2418,283966.7563512117
291,103026.7631926125
18,364411.5216887052
39,393916.2684816529
1001,260265.6869754191
2442,227540.94818363755
616,112019.73888476404
2680,53463.586780307014
1414,133605.72310504722
289,140483.9008865228
40,222610.11342592828
860,136268.24531062023
409,132958.1737118549
673,150201.08311933148
2427,162806.10530784095
2036,215058.36613216333
2564,150406.68407690976
642,127155.73477112268
1008,186900.32577589536
1908,138260.83979421476
2519,186709.99239403993
1369,108035.43063231884
2855,159817.89576346046
712,95727.64552132394
1943,123820.25234618825
1958,123734.1146164391
107,163949.36538181553
2295,225593.18447409835
704,98842.91902635098
676,138882.45722421067
259,186701.06511348774
93,276458.31583246146
106,246290.45785504795
2315,189129.67498601147
1050,119862.74466175903
1095,196266.086466208
2709,147308.90481901108
758,141337.10241481278
1496,152870.7561342385
2370,127974.64876615125
2458,291450.5716526002
2733,141203.4815473474
161,260918.45618600908
726,141770.0457102912
845,201811.89401529668
947,242409.38484656144
2232,125122.27702293286
2563,157645.2253650167
2299,147609.30863854982
211,77330.3041410024
605,184001.27370021708
1478,220674.6883267433
2247,283781.7972392789
2274,228856.5706004914
2869,184645.91581716723
967,202776.3610002908
2656,114815.01921140045
667,217496.36881279192
1042,109678.48658142217
2023,149726.0463299223
2447,439395.9392812904
2055,119830.3278767507
2275,291694.79177302564
2204,166438.58564518346
1563,265644.50460856163
483,209290.57100507797
796,119648.43280208102
1526,150152.39394617188
2042,145543.79077136714
442,368720.6750802011
1693,301233.8305417657
1468,211392.80295403453
1430,170187.5835471626
2605,150342.43035146067
1529,200525.7020159392
335,186332.9967058671
1287,132932.3227885654
31,103132.16842812023
1785,288831.13292071613
82,147733.56395892435
2620,139271.19148100584
252,204586.16047038493
721,57685.89391763515
2165,171746.6678379781
2316,184661.3017900918
775,124166.3925609152
1558,123832.55437098324
17,216039.94083640655
1022,224573.52010830154
925,122507.20445618732
438,326085.20506692695
1270,146284.22726128215
1272,122685.78910436538
215,139390.6857430917
266,223071.7950051114
2402,266170.99508741684
1250,138034.7109444955
1984,102126.47370302255
1279,141487.9344410877
377,262247.19719033263
1252,119465.02610302223
2156,268661.02734874515
499,303593.3643687772
1374,171197.4630244355
2898,214081.95392547906
401,120968.82402376829
2721,160627.00116587442
2078,230662.76502333762
2589,131515.8985339936
1946,265695.8675530002
1334,114589.04359356305
2781,200052.7289186005
431,394456.53163555084
576,185075.68971085642
1474,198486.58082452836
2254,130597.06496243946
2155,292129.1545194547
885,98872.97319543739
643,129215.57122164589
1944,134921.88587837815
480,200633.57167709107
2845,102815.78733143961
2387,341125.48218835786
2407,189421.20514190954
2527,174619.73391155284
2514,145467.35127749204
629,134888.51055170922
80,222932.52427908054
1876,145359.28033534595
1546,121686.32454367826
2518,175491.02072423132
2347,147943.5361283111
783,272042.62302833464
1322,68778.88094728351
194,76747.45903837166
1770,269401.3282610352
2143,149522.40686592137
1229,191497.7461772401
511,272039.0348440106
46,229101.12324582238
1348,159340.19436240342
2465,187120.09470645816
387,245142.5236346665
873,205022.63054845462
1918,128765.35893076805
2764,241681.64885314717
2184,122705.69569843025
934,133601.6254668791
1920,134140.80939821602
2631,148690.58040629854
1768,632409.7685714999
2040,114905.81924688599
1749,216456.41195683254
834,207474.30740880832
1457,219666.3193285797
79,112263.2107717779
2302,120149.86933963672
1817,153322.70983301825
2755,236465.84268108846
359,182569.09184997293
2059,117528.13830883053
2092,239671.13592676638
2516,215382.27754263591
150,118988.71236774458
1656,161299.22001435782
83,96792.50978563137
2411,169994.20257690726
795,81891.3265771531
2312,211550.63933713318
2917,103582.71700976451
1624,188193.77522401616
2215,272093.68364016636
1211,147261.40154039906
1485,148866.09734082833
1024,159934.32668537978
570,214442.0248286587
2874,133831.0610640804
700,130429.15401276838
2756,204295.0501745014
2022,196687.206302221
583,218334.74333656073
2392,372574.64015897975
2424,179377.76904350557
212,100201.09220739597
736,130973.66658365884
1610,166713.30475772938
890,133614.47267790628
467,161445.56616959765
578,203398.77040157653
1747,170211.8892344175
1149,160247.8899038273
2758,244634.85731770025
857,137690.17361738882
2219,318044.274471814
733,103884.21819271531
2909,106878.90707892527
1798,266877.1832154967
235,138148.60822547253
2366,130610.81119975468
1027,141470.1102583705
1195,140463.78635773022
1303,63138.73705222783
148,174795.4466624189
608,160377.24326277612
2515,180382.6700729991
821,264301.7097042074
2500,265495.2196797775
745,105576.51474658538
